episode_num,total_reward,episode_length
57255,0.0,47
57256,1.0,13
57257,0.0,21
57258,0.0,62
57259,0.0,12
57260,0.0,19
57261,0.0,3
57262,0.0,6
57263,1.0,17
57264,0.0,13
57265,1.0,29
57266,0.0,3
57267,0.0,5
57268,0.0,8
57269,0.0,8
57270,0.0,14
57271,0.0,8
57272,0.0,3
57273,0.0,4
57274,0.0,11
57275,0.0,29
57276,0.0,5
57277,0.0,18
57278,0.0,10
57279,0.0,4
57280,0.0,8
57281,0.0,6
57282,0.0,5
57283,0.0,6
57284,0.0,6
57285,0.0,13
57286,0.0,9
57287,0.0,2
57288,0.0,9
57289,0.0,5
57290,0.0,11
57291,0.0,10
57292,0.0,12
57293,0.0,14
57294,0.0,14
57295,0.0,4
57296,0.0,3
57297,0.0,8
57298,0.0,32
57299,0.0,5
57300,0.0,39
57301,0.0,13
57302,0.0,30
57303,0.0,10
57304,0.0,8
57305,0.0,16
57306,0.0,6
57307,0.0,2
57308,0.0,4
57309,0.0,3
57310,0.0,9
57311,0.0,9
57312,0.0,3
57313,0.0,14
57314,0.0,9
57315,0.0,17
57316,0.0,2
57317,1.0,20
57318,1.0,36
57319,1.0,27
57320,0.0,7
57321,0.0,11
57322,0.0,9
57323,0.0,15
57324,0.0,24
57325,0.0,6
57326,0.0,2
57327,0.0,12
57328,0.0,7
57329,0.0,5
57330,0.0,9
57331,0.0,3
57332,0.0,16
57333,0.0,5
57334,0.0,8
57335,1.0,21
57336,0.0,69
57337,0.0,28
57338,1.0,11
57339,0.0,50
57340,0.0,33
57341,0.0,16
57342,0.0,24
57343,0.0,22
57344,0.0,10
57345,0.0,5
57346,1.0,16
57347,0.0,40
57348,0.0,21
57349,0.0,14
57350,0.0,9
57351,0.0,26
57352,0.0,4
57353,0.0,13
57354,0.0,23
57355,0.0,24
57356,0.0,30
57357,0.0,18
57358,0.0,37
57359,1.0,24
57360,0.0,8
57361,0.0,31
57362,0.0,2
57363,0.0,18
57364,0.0,45
57365,0.0,5
57366,0.0,13
57367,0.0,4
57368,1.0,28
57369,0.0,12
57370,0.0,15
57371,0.0,11
57372,0.0,10
57373,1.0,34
57374,0.0,36
57375,0.0,51
57376,1.0,9
57377,1.0,19
57378,0.0,7
57379,0.0,30
57380,0.0,10
57381,0.0,18
57382,0.0,4
57383,0.0,14
57384,0.0,8
57385,0.0,7
57386,0.0,6
57387,0.0,11
57388,1.0,45
57389,0.0,18
57390,0.0,6
57391,0.0,70
57392,0.0,7
57393,0.0,3
57394,0.0,3
57395,0.0,46
57396,0.0,9
57397,0.0,15
57398,0.0,7
57399,0.0,26
57400,0.0,12
57401,0.0,36
57402,0.0,21
57403,0.0,19
57404,0.0,24
57405,0.0,4
57406,0.0,30
57407,0.0,4
57408,0.0,8
57409,0.0,5
57410,0.0,13
57411,0.0,9
57412,0.0,38
57413,0.0,4
57414,0.0,7
57415,0.0,4
57416,0.0,15
57417,0.0,9
57418,0.0,18
57419,0.0,9
57420,0.0,25
57421,1.0,45
57422,0.0,8
57423,0.0,8
57424,0.0,12
57425,0.0,4
57426,0.0,10
57427,0.0,11
57428,0.0,5
57429,0.0,11
57430,0.0,12
57431,0.0,10
57432,0.0,8
57433,0.0,14
57434,1.0,8
57435,0.0,3
57436,0.0,19
57437,0.0,27
57438,0.0,9
57439,0.0,26
57440,0.0,9
57441,0.0,50
57442,0.0,17
57443,0.0,9
57444,0.0,10
57445,0.0,7
57446,0.0,48
57447,0.0,5
57448,0.0,26
57449,0.0,6
57450,0.0,3
57451,0.0,20
57452,0.0,6
57453,0.0,17
57454,0.0,6
57455,0.0,5
57456,0.0,18
57457,0.0,17
57458,0.0,19
57459,0.0,2
57460,0.0,2
57461,0.0,11
57462,0.0,4
57463,0.0,20
57464,0.0,4
57465,0.0,34
57466,0.0,25
57467,0.0,23
57468,0.0,66
57469,0.0,12
57470,0.0,6
57471,0.0,5
57472,0.0,10
57473,1.0,17
57474,0.0,2
57475,0.0,5
57476,0.0,12
57477,0.0,8
57478,0.0,19
57479,0.0,8
57480,0.0,39
57481,0.0,12
57482,0.0,16
57483,1.0,39
57484,0.0,2
57485,0.0,9
57486,0.0,7
57487,0.0,21
57488,0.0,3
57489,0.0,23
57490,0.0,2
57491,0.0,6
57492,0.0,4
57493,0.0,15
57494,0.0,6
57495,0.0,32
57496,0.0,21
57497,0.0,9
57498,0.0,16
57499,1.0,16
57500,0.0,18
57501,0.0,23
57502,0.0,8
57503,0.0,4
57504,1.0,49
57505,0.0,7
57506,0.0,10
57507,0.0,4
57508,0.0,6
57509,0.0,22
57510,0.0,21
57511,0.0,8
57512,0.0,36
57513,0.0,13
57514,0.0,10
57515,0.0,35
57516,0.0,9
57517,1.0,45
57518,0.0,2
57519,0.0,10
57520,0.0,4
57521,0.0,11
57522,0.0,7
57523,0.0,8
57524,0.0,21
57525,0.0,6
57526,0.0,5
57527,1.0,12
57528,0.0,34
57529,0.0,2
57530,1.0,16
57531,0.0,8
57532,0.0,41
57533,0.0,7
57534,0.0,46
57535,0.0,16
57536,0.0,30
57537,0.0,8
57538,0.0,22
57539,0.0,15
57540,0.0,12
57541,0.0,74
57542,0.0,7
57543,0.0,18
57544,0.0,21
57545,0.0,17
57546,0.0,15
57547,0.0,16
57548,0.0,20
57549,0.0,15
57550,0.0,33
57551,0.0,6
57552,0.0,19
57553,0.0,18
57554,0.0,29
57555,0.0,12
57556,0.0,20
57557,0.0,23
57558,0.0,17
57559,0.0,8
57560,0.0,16
57561,0.0,17
57562,0.0,26
57563,0.0,6
57564,0.0,15
57565,0.0,8
57566,0.0,33
57567,0.0,3
57568,0.0,9
57569,0.0,49
57570,0.0,24
57571,0.0,16
57572,0.0,4
57573,0.0,9
57574,0.0,44
57575,0.0,21
57576,1.0,18
57577,1.0,21
57578,0.0,10
57579,0.0,7
57580,0.0,8
57581,0.0,30
57582,0.0,7
57583,1.0,30
57584,0.0,32
57585,0.0,4
57586,0.0,100
57587,0.0,11
57588,0.0,10
57589,0.0,4
57590,0.0,9
57591,0.0,8
57592,1.0,13
57593,0.0,3
57594,0.0,11
57595,0.0,2
57596,0.0,7
57597,0.0,7
57598,0.0,16
57599,0.0,11
57600,1.0,12
57601,0.0,24
57602,0.0,14
57603,0.0,3
57604,0.0,7
57605,0.0,18
57606,0.0,21
57607,0.0,58
57608,0.0,14
57609,0.0,28
57610,0.0,13
57611,0.0,6
57612,0.0,25
57613,0.0,7
57614,0.0,20
57615,0.0,4
57616,0.0,17
57617,0.0,30
57618,0.0,16
57619,0.0,5
57620,0.0,7
57621,0.0,33
57622,0.0,2
57623,0.0,7
57624,0.0,22
57625,0.0,16
57626,0.0,11
57627,0.0,6
57628,0.0,30
57629,0.0,21
57630,0.0,18
57631,0.0,14
57632,0.0,5
57633,0.0,10
57634,0.0,19
57635,0.0,9
57636,0.0,19
57637,1.0,23
57638,0.0,18
57639,0.0,14
57640,1.0,29
57641,0.0,9
57642,0.0,4
57643,0.0,18
57644,0.0,26
57645,1.0,18
57646,0.0,8
57647,0.0,19
57648,1.0,34
57649,0.0,13
57650,1.0,16
57651,0.0,38
57652,0.0,12
57653,0.0,76
57654,0.0,19
57655,0.0,13
57656,0.0,7
57657,0.0,6
57658,0.0,7
57659,1.0,26
57660,0.0,14
57661,1.0,24
57662,0.0,11
57663,0.0,8
57664,0.0,11
57665,0.0,14
57666,0.0,9
57667,0.0,25
57668,0.0,28
57669,1.0,13
57670,0.0,23
57671,0.0,14
57672,0.0,24
57673,0.0,20
57674,0.0,2
57675,0.0,23
57676,0.0,22
57677,1.0,20
57678,0.0,9
57679,0.0,40
57680,0.0,7
57681,1.0,31
57682,0.0,26
57683,0.0,2
57684,0.0,17
57685,0.0,17
57686,0.0,13
57687,0.0,14
57688,0.0,25
57689,0.0,11
57690,0.0,6
57691,0.0,12
57692,0.0,6
57693,0.0,15
57694,0.0,11
57695,0.0,6
57696,1.0,10
57697,1.0,33
57698,1.0,16
57699,1.0,16
57700,0.0,11
57701,0.0,3
57702,0.0,10
57703,0.0,14
57704,0.0,38
57705,1.0,18
57706,0.0,37
57707,0.0,2
57708,0.0,13
57709,0.0,6
57710,1.0,25
57711,0.0,16
57712,0.0,17
57713,0.0,5
57714,0.0,7
57715,0.0,11
57716,0.0,5
57717,0.0,11
57718,0.0,2
57719,0.0,41
57720,0.0,27
57721,0.0,18
57722,0.0,7
57723,0.0,13
57724,0.0,3
57725,0.0,17
57726,0.0,15
57727,0.0,7
57728,1.0,12
57729,0.0,25
57730,0.0,13
57731,0.0,26
57732,0.0,30
57733,1.0,21
57734,0.0,22
57735,0.0,15
57736,0.0,16
57737,0.0,7
57738,0.0,23
57739,0.0,13
57740,0.0,19
57741,1.0,10
57742,0.0,18
57743,1.0,17
57744,0.0,12
57745,0.0,9
57746,0.0,32
57747,0.0,23
57748,0.0,7
57749,0.0,7
57750,0.0,9
57751,0.0,13
57752,0.0,4
57753,0.0,11
57754,0.0,4
57755,0.0,12
57756,1.0,16
57757,0.0,13
57758,0.0,2
57759,0.0,5
57760,0.0,45
57761,0.0,12
57762,0.0,10
57763,1.0,10
57764,0.0,29
57765,0.0,33
57766,0.0,11
57767,0.0,7
57768,0.0,6
57769,0.0,4
57770,0.0,2
57771,0.0,4
57772,1.0,12
57773,0.0,6
57774,0.0,20
57775,1.0,27
57776,0.0,10
57777,0.0,12
57778,0.0,6
57779,1.0,16
57780,1.0,10
57781,0.0,16
57782,0.0,15
57783,0.0,11
57784,0.0,6
57785,0.0,24
57786,0.0,19
57787,0.0,46
57788,0.0,21
57789,0.0,8
57790,0.0,7
57791,0.0,2
57792,0.0,39
57793,0.0,17
57794,0.0,7
57795,0.0,17
57796,0.0,2
57797,0.0,9
57798,0.0,16
57799,0.0,4
57800,0.0,7
57801,0.0,25
57802,0.0,20
57803,0.0,19
57804,1.0,11
57805,0.0,4
57806,1.0,34
57807,1.0,10
57808,0.0,4
57809,0.0,34
57810,0.0,15
57811,0.0,12
57812,0.0,15
57813,1.0,17
57814,0.0,3
57815,0.0,6
57816,0.0,8
57817,0.0,2
57818,0.0,6
57819,0.0,2
57820,0.0,20
57821,0.0,12
57822,0.0,7
57823,0.0,6
57824,0.0,38
57825,0.0,17
57826,0.0,10
57827,0.0,6
57828,0.0,10
57829,0.0,10
57830,1.0,22
57831,0.0,29
57832,0.0,3
57833,0.0,10
57834,0.0,8
57835,0.0,31
57836,0.0,42
57837,0.0,4
57838,0.0,4
57839,0.0,2
57840,1.0,34
57841,0.0,6
57842,0.0,2
57843,0.0,39
57844,0.0,6
57845,0.0,21
57846,0.0,5
57847,0.0,8
57848,1.0,20
57849,0.0,12
57850,0.0,8
57851,0.0,4
57852,0.0,18
57853,0.0,3
57854,0.0,23
57855,1.0,27
57856,0.0,6
57857,0.0,14
57858,0.0,2
57859,0.0,10
57860,0.0,9
57861,0.0,24
57862,0.0,18
57863,0.0,15
57864,1.0,19
57865,0.0,9
57866,0.0,32
57867,0.0,13
57868,0.0,9
57869,1.0,71
57870,1.0,14
57871,0.0,2
57872,0.0,10
57873,0.0,28
57874,1.0,11
57875,0.0,18
57876,0.0,3
57877,0.0,41
57878,0.0,20
57879,0.0,2
57880,0.0,58
57881,0.0,25
57882,0.0,13
57883,0.0,59
57884,0.0,19
57885,0.0,46
57886,0.0,30
57887,0.0,2
57888,0.0,4
57889,0.0,21
57890,0.0,7
57891,0.0,5
57892,0.0,21
57893,0.0,3
57894,0.0,5
57895,0.0,6
57896,0.0,9
57897,0.0,36
57898,0.0,19
57899,1.0,28
57900,0.0,15
57901,0.0,15
57902,0.0,16
57903,0.0,18
57904,0.0,3
57905,0.0,10
57906,0.0,22
57907,0.0,6
57908,0.0,7
57909,0.0,3
57910,0.0,19
57911,1.0,34
57912,0.0,8
57913,0.0,9
57914,0.0,29
57915,0.0,10
57916,0.0,60
57917,0.0,9
57918,0.0,14
57919,0.0,15
57920,0.0,8
57921,0.0,26
57922,0.0,9
57923,0.0,5
57924,0.0,2
57925,0.0,23
57926,0.0,10
57927,0.0,4
57928,0.0,39
57929,0.0,4
57930,0.0,20
57931,1.0,51
57932,0.0,3
57933,0.0,7
57934,0.0,9
57935,0.0,14
57936,0.0,21
57937,0.0,8
57938,1.0,82
57939,0.0,21
57940,0.0,26
57941,0.0,5
57942,0.0,7
57943,0.0,6
57944,0.0,13
57945,0.0,39
57946,0.0,30
57947,0.0,15
57948,1.0,22
57949,0.0,8
57950,0.0,14
57951,0.0,20
57952,0.0,3
57953,0.0,9
57954,0.0,18
57955,0.0,9
57956,0.0,21
57957,0.0,7
57958,0.0,83
57959,0.0,16
57960,1.0,12
57961,0.0,27
57962,0.0,11
57963,1.0,8
57964,0.0,2
57965,0.0,22
57966,0.0,6
57967,0.0,16
57968,0.0,21
57969,0.0,10
57970,0.0,12
57971,0.0,13
57972,1.0,15
57973,0.0,3
57974,0.0,11
57975,0.0,13
57976,0.0,34
57977,0.0,21
57978,0.0,7
57979,0.0,38
57980,0.0,33
57981,0.0,36
57982,0.0,32
57983,1.0,6
57984,0.0,13
57985,0.0,4
57986,0.0,29
57987,0.0,9
57988,0.0,18
57989,0.0,34
57990,0.0,6
57991,0.0,4
57992,0.0,23
57993,0.0,5
57994,0.0,19
57995,0.0,6
57996,0.0,10
57997,0.0,49
57998,0.0,8
57999,0.0,39
58000,0.0,12
58001,0.0,19
58002,0.0,10
58003,0.0,7
58004,1.0,32
58005,0.0,11
58006,0.0,15
58007,0.0,7
58008,0.0,23
58009,0.0,27
58010,0.0,15
58011,0.0,17
58012,0.0,4
58013,0.0,4
58014,0.0,43
58015,0.0,3
58016,0.0,7
58017,0.0,13
58018,0.0,36
58019,0.0,28
58020,0.0,5
58021,0.0,23
58022,0.0,11
58023,0.0,41
58024,0.0,5
58025,0.0,3
58026,1.0,37
58027,0.0,15
58028,0.0,4
58029,0.0,15
58030,0.0,2
58031,0.0,20
58032,0.0,29
58033,0.0,5
58034,0.0,3
58035,0.0,15
58036,0.0,9
58037,0.0,8
58038,0.0,10
58039,1.0,18
58040,0.0,4
58041,0.0,16
58042,0.0,10
58043,1.0,14
58044,0.0,6
58045,1.0,13
58046,0.0,19
58047,0.0,5
58048,0.0,58
58049,1.0,57
58050,0.0,30
58051,0.0,2
58052,0.0,42
58053,0.0,5
58054,0.0,4
58055,0.0,7
58056,0.0,20
58057,0.0,11
58058,0.0,5
58059,0.0,16
58060,0.0,15
58061,0.0,2
58062,0.0,7
58063,0.0,6
58064,0.0,16
58065,0.0,11
58066,0.0,9
58067,0.0,3
58068,1.0,17
58069,1.0,13
58070,0.0,3
58071,0.0,2
58072,0.0,19
58073,0.0,11
58074,0.0,22
58075,0.0,7
58076,0.0,28
58077,0.0,3
58078,0.0,16
58079,0.0,17
58080,0.0,13
58081,0.0,3
58082,0.0,12
58083,0.0,3
58084,0.0,16
58085,1.0,24
58086,0.0,9
58087,0.0,2
58088,0.0,16
58089,0.0,12
58090,0.0,12
58091,0.0,37
58092,0.0,18
58093,0.0,22
58094,0.0,2
58095,0.0,3
58096,0.0,10
58097,0.0,15
58098,0.0,12
58099,1.0,20
58100,0.0,7
58101,1.0,15
58102,0.0,12
58103,0.0,3
58104,0.0,7
58105,0.0,7
58106,0.0,34
58107,0.0,5
58108,0.0,4
58109,0.0,25
58110,0.0,19
58111,0.0,28
58112,0.0,22
58113,0.0,20
58114,0.0,7
58115,0.0,2
58116,0.0,12
58117,0.0,4
58118,0.0,7
58119,0.0,22
58120,0.0,16
58121,0.0,23
58122,1.0,7
58123,0.0,13
58124,0.0,18
58125,0.0,39
58126,0.0,16
58127,0.0,2
58128,0.0,19
58129,0.0,9
58130,0.0,21
58131,0.0,46
58132,0.0,15
58133,0.0,11
58134,0.0,32
58135,0.0,37
58136,0.0,49
58137,0.0,6
58138,1.0,17
58139,0.0,11
58140,0.0,20
58141,1.0,17
58142,0.0,24
58143,0.0,4
58144,0.0,2
58145,0.0,7
58146,0.0,22
58147,0.0,9
58148,0.0,14
58149,0.0,27
58150,0.0,3
58151,0.0,22
58152,0.0,53
58153,0.0,3
58154,0.0,5
58155,0.0,11
58156,1.0,21
58157,0.0,4
58158,0.0,20
58159,0.0,7
58160,0.0,11
58161,0.0,11
58162,0.0,15
58163,0.0,44
58164,0.0,9
58165,0.0,5
58166,1.0,19
58167,0.0,8
58168,0.0,3
58169,0.0,21
58170,0.0,24
58171,0.0,15
58172,0.0,9
58173,0.0,14
58174,0.0,28
58175,0.0,28
58176,0.0,8
58177,0.0,21
58178,0.0,18
58179,0.0,21
58180,0.0,20
58181,0.0,13
58182,0.0,35
58183,0.0,12
58184,0.0,6
58185,0.0,23
58186,0.0,7
58187,0.0,12
58188,0.0,16
58189,0.0,3
58190,0.0,4
58191,0.0,11
58192,0.0,34
58193,0.0,25
58194,0.0,37
58195,0.0,12
58196,0.0,9
58197,0.0,5
58198,0.0,14
58199,0.0,42
58200,0.0,5
58201,0.0,17
58202,1.0,25
58203,1.0,10
58204,0.0,78
58205,0.0,30
58206,0.0,7
58207,1.0,23
58208,0.0,16
58209,0.0,12
58210,0.0,25
58211,1.0,14
58212,0.0,3
58213,0.0,7
58214,0.0,18
58215,1.0,39
58216,0.0,35
58217,1.0,10
58218,0.0,3
58219,0.0,9
58220,0.0,13
58221,0.0,7
58222,1.0,14
58223,1.0,23
58224,1.0,13
58225,0.0,16
58226,1.0,9
58227,0.0,8
58228,0.0,10
58229,0.0,22
58230,0.0,5
58231,0.0,5
58232,0.0,21
58233,0.0,17
58234,0.0,12
58235,0.0,6
58236,0.0,25
58237,0.0,30
58238,0.0,15
58239,0.0,7
58240,0.0,35
58241,0.0,2
58242,0.0,30
58243,0.0,25
58244,0.0,9
58245,1.0,12
58246,0.0,27
58247,0.0,35
58248,0.0,4
58249,1.0,29
58250,0.0,40
58251,1.0,14
58252,0.0,6
58253,0.0,4
58254,1.0,13
58255,0.0,30
58256,0.0,3
58257,1.0,18
58258,1.0,16
58259,0.0,5
58260,0.0,2
58261,1.0,18
58262,0.0,6
58263,0.0,4
58264,0.0,26
58265,0.0,7
58266,0.0,11
58267,1.0,21
58268,0.0,29
58269,0.0,3
58270,1.0,17
58271,0.0,12
58272,0.0,9
58273,0.0,6
58274,0.0,17
58275,0.0,39
58276,0.0,8
58277,0.0,2
58278,0.0,16
58279,0.0,23
58280,0.0,15
58281,1.0,7
58282,0.0,30
58283,0.0,6
58284,0.0,25
58285,0.0,20
58286,0.0,5
58287,0.0,10
58288,0.0,3
58289,0.0,17
58290,1.0,30
58291,0.0,4
58292,0.0,5
58293,0.0,3
58294,0.0,7
58295,1.0,27
58296,1.0,12
58297,0.0,48
58298,0.0,15
58299,1.0,23
58300,0.0,19
58301,0.0,11
58302,0.0,8
58303,1.0,21
58304,0.0,51
58305,0.0,6
58306,0.0,9
58307,0.0,16
58308,0.0,11
58309,0.0,19
58310,0.0,18
58311,0.0,14
58312,0.0,19
58313,0.0,15
58314,0.0,12
58315,0.0,7
58316,0.0,5
58317,0.0,7
58318,1.0,20
58319,0.0,23
58320,0.0,12
58321,0.0,10
58322,0.0,28
58323,0.0,13
58324,0.0,32
58325,0.0,78
58326,0.0,19
58327,0.0,30
58328,0.0,5
58329,0.0,6
58330,0.0,6
58331,0.0,7
58332,0.0,10
58333,0.0,40
58334,0.0,8
58335,0.0,8
58336,0.0,31
58337,0.0,19
58338,0.0,3
58339,0.0,3
58340,0.0,3
58341,1.0,25
58342,0.0,28
58343,1.0,33
58344,0.0,21
58345,0.0,11
58346,0.0,3
58347,0.0,3
58348,0.0,3
58349,0.0,32
58350,0.0,5
58351,0.0,7
58352,0.0,17
58353,0.0,12
58354,0.0,18
58355,0.0,10
58356,0.0,7
58357,0.0,5
58358,0.0,28
58359,0.0,8
58360,0.0,8
58361,1.0,37
58362,0.0,5
58363,0.0,28
58364,0.0,8
58365,0.0,13
58366,0.0,8
58367,0.0,9
58368,0.0,2
58369,0.0,21
58370,0.0,26
58371,0.0,17
58372,0.0,12
58373,0.0,22
58374,1.0,11
58375,0.0,21
58376,0.0,30
58377,0.0,14
58378,0.0,9
58379,1.0,12
58380,0.0,16
58381,0.0,14
58382,0.0,11
58383,0.0,6
58384,1.0,26
58385,0.0,31
58386,0.0,8
58387,0.0,32
58388,0.0,13
58389,0.0,14
58390,0.0,17
58391,0.0,6
58392,0.0,11
58393,1.0,8
58394,1.0,8
58395,1.0,16
58396,0.0,23
58397,0.0,18
58398,0.0,11
58399,0.0,16
58400,1.0,26
58401,0.0,2
58402,0.0,19
58403,1.0,18
58404,0.0,8
58405,0.0,10
58406,0.0,10
58407,0.0,16
58408,0.0,22
58409,1.0,12
58410,0.0,4
58411,0.0,10
58412,0.0,48
58413,0.0,7
58414,0.0,10
58415,0.0,21
58416,0.0,6
58417,0.0,22
58418,0.0,47
58419,0.0,13
58420,0.0,27
58421,0.0,12
58422,1.0,13
58423,0.0,26
58424,0.0,18
58425,0.0,36
58426,0.0,15
58427,0.0,9
58428,1.0,30
58429,0.0,10
58430,0.0,5
58431,0.0,9
58432,0.0,11
58433,0.0,2
58434,0.0,48
58435,0.0,7
58436,0.0,13
58437,0.0,8
58438,0.0,10
58439,0.0,6
58440,0.0,5
58441,0.0,15
58442,0.0,4
58443,0.0,4
58444,0.0,10
58445,0.0,14
58446,1.0,9
58447,0.0,15
58448,0.0,3
58449,1.0,12
58450,0.0,21
58451,1.0,21
58452,1.0,41
58453,0.0,11
58454,0.0,33
58455,0.0,8
58456,0.0,27
58457,0.0,4
58458,0.0,9
58459,0.0,5
58460,0.0,3
58461,0.0,3
58462,0.0,24
58463,0.0,27
58464,0.0,9
58465,0.0,31
58466,0.0,61
58467,0.0,47
58468,0.0,18
58469,0.0,5
58470,0.0,5
58471,0.0,6
58472,0.0,24
58473,0.0,16
58474,0.0,26
58475,0.0,9
58476,0.0,9
58477,0.0,9
58478,0.0,27
58479,0.0,17
58480,0.0,28
58481,0.0,6
58482,0.0,22
58483,0.0,15
58484,0.0,16
58485,1.0,19
58486,0.0,24
58487,0.0,45
58488,0.0,9
58489,0.0,44
58490,0.0,40
58491,0.0,7
58492,0.0,2
58493,0.0,26
58494,0.0,6
58495,0.0,4
58496,0.0,9
58497,0.0,19
58498,0.0,5
58499,0.0,31
58500,0.0,46
58501,0.0,5
58502,0.0,22
58503,0.0,13
58504,0.0,13
58505,0.0,32
58506,0.0,8
58507,0.0,13
58508,0.0,19
58509,0.0,28
58510,1.0,24
58511,1.0,23
58512,0.0,8
58513,0.0,18
58514,0.0,5
58515,0.0,8
58516,0.0,18
58517,0.0,20
58518,0.0,20
58519,0.0,10
58520,0.0,6
58521,0.0,24
58522,0.0,4
58523,0.0,15
58524,0.0,14
58525,0.0,10
58526,0.0,42
58527,0.0,26
58528,0.0,5
58529,0.0,9
58530,1.0,27
58531,0.0,14
58532,0.0,26
58533,0.0,13
58534,0.0,40
58535,0.0,23
58536,0.0,26
58537,0.0,6
58538,0.0,18
58539,0.0,30
58540,0.0,10
58541,0.0,12
58542,0.0,25
58543,0.0,6
58544,0.0,20
58545,1.0,18
58546,0.0,34
58547,0.0,6
58548,0.0,9
58549,0.0,11
58550,0.0,7
58551,0.0,58
58552,0.0,7
58553,0.0,10
58554,0.0,24
58555,0.0,10
58556,0.0,11
58557,0.0,13
58558,0.0,29
58559,0.0,25
58560,0.0,27
58561,0.0,20
58562,0.0,4
58563,0.0,12
58564,0.0,10
58565,0.0,14
58566,0.0,3
58567,0.0,34
58568,0.0,10
58569,1.0,24
58570,0.0,15
58571,0.0,15
58572,0.0,8
58573,0.0,17
58574,0.0,38
58575,0.0,8
58576,1.0,18
58577,0.0,23
58578,0.0,8
58579,0.0,11
58580,0.0,27
58581,0.0,17
58582,0.0,10
58583,0.0,18
58584,0.0,7
58585,0.0,5
58586,0.0,8
58587,0.0,19
58588,0.0,31
58589,0.0,18
58590,0.0,5
58591,0.0,25
58592,0.0,30
58593,0.0,14
58594,0.0,17
58595,0.0,36
58596,0.0,46
58597,0.0,24
58598,0.0,50
58599,0.0,15
58600,0.0,14
58601,0.0,4
58602,0.0,33
58603,0.0,41
58604,0.0,2
58605,0.0,8
58606,0.0,16
58607,1.0,11
58608,0.0,9
58609,0.0,2
58610,0.0,27
58611,0.0,14
58612,0.0,17
58613,0.0,15
58614,0.0,41
58615,0.0,53
58616,0.0,13
58617,0.0,2
58618,0.0,5
58619,0.0,4
58620,0.0,19
58621,0.0,15
58622,0.0,43
58623,0.0,24
58624,0.0,13
58625,0.0,3
58626,0.0,2
58627,0.0,8
58628,0.0,5
58629,0.0,26
58630,0.0,2
58631,0.0,8
58632,0.0,31
58633,0.0,15
58634,1.0,61
58635,0.0,2
58636,0.0,4
58637,0.0,17
58638,0.0,5
58639,0.0,7
58640,0.0,11
58641,0.0,15
58642,0.0,5
58643,0.0,5
58644,0.0,43
58645,0.0,24
58646,0.0,2
58647,0.0,52
58648,0.0,12
58649,0.0,30
58650,0.0,12
58651,0.0,16
58652,0.0,2
58653,0.0,23
58654,0.0,14
58655,0.0,40
58656,0.0,11
58657,0.0,14
58658,0.0,18
58659,0.0,12
58660,0.0,13
58661,0.0,2
58662,1.0,25
58663,0.0,16
58664,0.0,18
58665,1.0,11
58666,0.0,3
58667,0.0,18
58668,0.0,14
58669,0.0,16
58670,0.0,5
58671,1.0,10
58672,0.0,22
58673,0.0,2
58674,0.0,26
58675,1.0,8
58676,0.0,35
58677,0.0,3
58678,0.0,13
58679,0.0,20
58680,0.0,15
58681,0.0,4
58682,0.0,74
58683,0.0,29
58684,0.0,2
58685,1.0,20
58686,0.0,19
58687,0.0,5
58688,0.0,26
58689,0.0,74
58690,0.0,9
58691,0.0,9
58692,0.0,9
58693,0.0,5
58694,0.0,2
58695,0.0,61
58696,0.0,3
58697,0.0,6
58698,0.0,21
58699,0.0,2
58700,0.0,7
58701,0.0,8
58702,1.0,12
58703,0.0,6
58704,0.0,6
58705,0.0,3
58706,0.0,19
58707,0.0,30
58708,0.0,21
58709,0.0,2
58710,0.0,22
58711,0.0,17
58712,1.0,11
58713,0.0,12
58714,0.0,6
58715,0.0,46
58716,0.0,7
58717,0.0,8
58718,0.0,9
58719,0.0,24
58720,0.0,7
58721,0.0,7
58722,0.0,20
58723,0.0,5
58724,0.0,7
58725,0.0,6
58726,0.0,3
58727,1.0,17
58728,0.0,4
58729,0.0,43
58730,0.0,21
58731,0.0,33
58732,0.0,12
58733,0.0,4
58734,0.0,8
58735,0.0,3
58736,0.0,16
58737,0.0,7
58738,0.0,10
58739,0.0,20
58740,0.0,26
58741,0.0,2
58742,0.0,22
58743,0.0,4
58744,0.0,2
58745,0.0,23
58746,0.0,10
58747,0.0,3
58748,1.0,27
58749,0.0,24
58750,0.0,37
58751,0.0,3
58752,0.0,4
58753,0.0,19
58754,1.0,51
58755,0.0,2
58756,0.0,15
58757,0.0,4
58758,0.0,15
58759,0.0,31
58760,0.0,12
58761,0.0,33
58762,0.0,6
58763,1.0,16
58764,0.0,19
58765,0.0,17
58766,0.0,7
58767,0.0,41
58768,0.0,5
58769,0.0,9
58770,0.0,14
58771,1.0,13
58772,0.0,5
58773,0.0,10
58774,0.0,11
58775,0.0,8
58776,0.0,16
58777,0.0,12
58778,0.0,10
58779,0.0,29
58780,0.0,12
58781,0.0,14
58782,0.0,4
58783,0.0,5
58784,0.0,9
58785,0.0,14
58786,0.0,22
58787,0.0,9
58788,0.0,25
58789,0.0,10
58790,0.0,12
58791,1.0,37
58792,0.0,9
58793,0.0,3
58794,0.0,65
58795,1.0,16
58796,0.0,26
58797,0.0,12
58798,1.0,6
58799,0.0,35
58800,0.0,11
58801,0.0,10
58802,0.0,15
58803,0.0,49
58804,0.0,10
58805,0.0,12
58806,0.0,34
58807,1.0,8
